OrderDate,OrderID,SKU,Store,Channel,Units,Sales,DiscountAmt,GrossMarginAmt,ReturnFlag,UnitPrice,DiscountRate
2024-08-29,ORD-00000255,SKU-00183,Store-002,Online,6,1761.93,153.21,339.8,0,319.19,0.08
2024-02-22,ORD-00000256,SKU-00047,Store-026,Store,7,4870.8,256.36,897.63,0,732.45,0.05
2024-09-05,ORD-00000257,SKU-00205,Store-016,Store,6,3284.27,172.86,508.64,0,576.19,0.05
2024-02-07,ORD-00000258,SKU-00044,Store-015,Online,4,547.07,162.47,112.16,0,177.39,0.229
2024-03-05,ORD-00000259,SKU-00020,Store-010,Store,1,485.62,25.56,62.2,0,511.18,0.05
2024-08-03,ORD-00000260,SKU-00106,Store-022,Store,5,229.18,103.74,76.05,0,66.58,0.3116
2024-10-17,ORD-00000261,SKU-00099,Store-010,Online,4,843.68,73.36,242.47,0,229.26,0.08
2024-03-03,ORD-00000262,SKU-00197,Store-017,Store,8,861.14,45.32,119.85,0,113.31,0.05
2024-04-19,ORD-00000263,SKU-00174,Store-004,Store,5,409.81,21.57,168.42,0,86.28,0.05
2024-12-04,ORD-00000264,SKU-00015,Store-010,Store,8,748.96,39.42,318.36,0,98.55,0.05
2024-12-28,ORD-00000265,SKU-00125,Store-001,Online,5,550.69,47.89,148.85,0,119.72,0.08
2024-07-31,ORD-00000266,SKU-00199,Store-009,Online,2,133.08,32.58,22.04,0,82.83,0.1967
2024-06-12,ORD-00000267,SKU-00184,Store-012,Online,1,90.11,7.84,31.61,0,97.95,0.08
2024-05-06,ORD-00000268,SKU-00126,Store-023,Store,6,837.72,237.29,279.15,0,179.17,0.2207
2024-08-12,ORD-00000269,SKU-00154,Store-025,Store,2,161.51,8.5,41.26,0,85.0,0.05
2024-08-04,ORD-00000270,SKU-00141,Store-016,Online,4,798.91,69.47,238.89,1,217.1,0.08
2024-04-17,ORD-00000271,SKU-00058,Store-028,Store,6,315.34,66.75,96.8,1,63.68,0.1747
2024-01-09,ORD-00000272,SKU-00142,Store-011,Online,2,145.99,12.7,41.69,0,79.34,0.08
2024-02-25,ORD-00000273,SKU-00169,Store-015,Online,1,185.09,16.1,29.14,0,201.19,0.08
2024-12-16,ORD-00000274,SKU-00015,Store-019,Store,1,78.13,18.31,33.18,0,96.44,0.1899
2024-06-02,ORD-00000275,SKU-00174,Store-006,Store,3,242.36,40.68,96.94,0,94.35,0.1437
2024-06-25,ORD-00000276,SKU-00063,Store-013,Store,5,946.8,49.83,127.9,0,199.33,0.05
2024-06-19,ORD-00000277,SKU-00002,Store-027,Store,4,211.57,11.14,71.57,0,55.68,0.05
2024-10-13,ORD-00000278,SKU-00189,Store-015,Store,1,129.43,6.81,25.15,0,136.24,0.05
2024-01-24,ORD-00000279,SKU-00098,Store-028,Store,5,212.21,11.17,89.45,1,44.68,0.05
2024-01-31,ORD-00000280,SKU-00104,Store-021,Store,8,574.75,30.25,189.16,0,75.62,0.05
2024-04-10,ORD-00000281,SKU-00157,Store-006,Store,2,112.43,24.59,40.22,0,68.51,0.1795
2024-06-27,ORD-00000282,SKU-00141,Store-014,Store,2,331.04,121.54,100.41,0,226.29,0.2685
2024-09-02,ORD-00000283,SKU-00156,Store-011,Store,1,37.9,1.99,8.11,0,39.89,0.0499
2024-06-28,ORD-00000284,SKU-00237,Store-029,Store,4,75.37,37.5,26.03,0,28.22,0.3322
2024-06-10,ORD-00000285,SKU-00163,Store-011,Online,2,1310.48,201.83,230.45,0,756.16,0.1335
2024-12-09,ORD-00000286,SKU-00012,Store-015,Store,6,166.33,75.74,46.89,0,40.34,0.3129
2024-02-28,ORD-00000287,SKU-00056,Store-021,Online,5,206.88,112.29,56.46,0,63.83,0.3518
2024-07-28,ORD-00000288,SKU-00113,Store-029,Store,5,405.02,21.32,95.54,0,85.27,0.05
2024-07-17,ORD-00000289,SKU-00119,Store-017,Online,1,86.83,7.55,18.77,0,94.38,0.08
2024-06-22,ORD-00000290,SKU-00091,Store-026,Store,4,3472.06,182.74,691.49,0,913.7,0.05
2024-10-22,ORD-00000291,SKU-00047,Store-004,Store,5,3716.05,195.58,654.25,0,782.33,0.05
2024-04-07,ORD-00000292,SKU-00027,Store-027,Store,6,3094.85,162.89,553.06,0,542.96,0.05
2024-12-15,ORD-00000293,SKU-00037,Store-007,Online,8,948.84,82.51,255.39,0,128.92,0.08
2024-05-01,ORD-00000294,SKU-00238,Store-023,Store,2,362.03,19.05,44.41,0,190.54,0.05
2024-07-18,ORD-00000295,SKU-00099,Store-017,Store,8,1675.39,285.84,504.54,0,245.15,0.1457
2024-07-09,ORD-00000296,SKU-00241,Store-019,Store,4,160.56,8.45,38.44,0,42.25,0.05
2024-11-07,ORD-00000297,SKU-00084,Store-003,Store,4,82.39,24.89,32.82,0,26.82,0.232
2024-06-09,ORD-00000298,SKU-00078,Store-016,Store,8,1257.38,66.18,401.53,0,165.45,0.05
2024-04-14,ORD-00000299,SKU-00123,Store-003,Store,3,490.66,25.82,135.66,0,172.16,0.05
2024-01-08,ORD-00000300,SKU-00237,Store-017,Online,7,178.64,15.53,60.54,0,27.74,0.08
2024-05-13,ORD-00000301,SKU-00141,Store-013,Store,5,960.72,50.56,289.04,0,202.26,0.05
2024-10-29,ORD-00000302,SKU-00009,Store-007,Store,3,237.17,12.48,48.8,0,83.22,0.05
2024-01-04,ORD-00000303,SKU-00068,Store-015,Store,3,1135.93,59.79,251.55,0,398.57,0.05
2024-11-23,ORD-00000304,SKU-00246,Store-007,Store,8,190.59,10.03,50.01,0,25.08,0.05
2024-07-17,ORD-00000305,SKU-00039,Store-003,Online,7,853.09,74.18,233.08,0,132.47,0.08
2024-02-21,ORD-00000306,SKU-00209,Store-002,Online,7,698.66,240.01,242.83,0,134.1,0.2557
2024-04-20,ORD-00000307,SKU-00233,Store-011,Online,7,487.97,42.43,137.49,0,75.77,0.08
2024-07-21,ORD-00000308,SKU-00054,Store-023,Store,3,1718.86,90.47,351.21,0,603.11,0.05
2024-04-25,ORD-00000309,SKU-00140,Store-018,Store,8,6402.02,336.95,957.59,0,842.37,0.05
2024-02-09,ORD-00000310,SKU-00150,Store-004,Online,8,452.52,138.89,144.53,0,73.93,0.2348
2024-08-31,ORD-00000311,SKU-00199,Store-014,Store,7,466.44,112.94,81.97,0,82.77,0.1949
2024-09-03,ORD-00000312,SKU-00200,Store-018,Online,4,806.67,70.15,147.58,0,219.2,0.08
2024-02-13,ORD-00000313,SKU-00016,Store-008,Store,5,69.66,3.67,23.53,0,14.67,0.05
2024-04-12,ORD-00000314,SKU-00080,Store-005,Store,8,163.16,8.59,75.29,0,21.47,0.05
2024-03-30,ORD-00000315,SKU-00236,Store-008,Online,3,178.08,15.48,65.88,0,64.52,0.08
2024-08-29,ORD-00000316,SKU-00089,Store-002,Online,5,159.83,13.9,69.04,0,34.75,0.08
2024-09-24,ORD-00000317,SKU-00062,Store-008,Online,8,326.6,90.53,117.03,0,52.14,0.217
2024-09-23,ORD-00000318,SKU-00158,Store-017,Online,1,135.52,24.81,39.38,0,160.33,0.1547
2024-12-09,ORD-00000319,SKU-00049,Store-025,Store,5,380.69,191.14,129.34,0,114.37,0.3343
2024-10-08,ORD-00000320,SKU-00037,Store-027,Store,2,213.55,11.24,58.57,0,112.4,0.05
2024-04-27,ORD-00000321,SKU-00200,Store-021,Store,7,1568.36,82.55,283.3,0,235.84,0.05
2024-02-09,ORD-00000322,SKU-00030,Store-011,Store,4,1207.16,63.53,164.69,0,317.67,0.05
2024-08-12,ORD-00000323,SKU-00223,Store-029,Store,5,498.8,26.25,187.7,0,105.01,0.05
2024-12-01,ORD-00000324,SKU-00063,Store-028,Store,1,214.13,11.27,27.96,0,225.4,0.05
2024-12-22,ORD-00000325,SKU-00027,Store-011,Online,1,333.52,197.88,55.05,0,531.4,0.3724
2024-03-25,ORD-00000326,SKU-00186,Store-001,Online,7,4925.1,428.27,795.17,0,764.77,0.08
2024-03-27,ORD-00000327,SKU-00045,Store-014,Store,8,238.02,12.53,90.92,0,31.32,0.05
2024-01-14,ORD-00000328,SKU-00092,Store-014,Store,3,225.82,11.89,90.75,0,79.24,0.05
2024-02-21,ORD-00000329,SKU-00088,Store-021,Online,5,554.55,48.22,173.74,0,120.55,0.08
2024-07-22,ORD-00000330,SKU-00127,Store-005,Online,1,69.31,6.03,22.06,0,75.34,0.08
2024-07-19,ORD-00000331,SKU-00119,Store-017,Store,1,108.29,5.7,22.76,0,113.99,0.05
2024-05-15,ORD-00000332,SKU-00049,Store-010,Store,6,613.42,32.29,214.98,0,107.62,0.05
2024-04-23,ORD-00000333,SKU-00059,Store-015,Store,2,188.52,9.92,73.93,0,99.22,0.05
2024-10-30,ORD-00000334,SKU-00049,Store-001,Online,5,438.61,89.76,157.15,0,105.67,0.1699
2024-06-17,ORD-00000335,SKU-00014,Store-016,Online,6,280.5,24.39,100.52,0,50.82,0.08
2024-10-22,ORD-00000336,SKU-00163,Store-002,Store,2,1529.94,80.52,270.92,0,805.23,0.05
2024-12-18,ORD-00000337,SKU-00118,Store-026,Store,6,125.09,31.63,39.27,0,26.12,0.2018
2024-04-26,ORD-00000338,SKU-00028,Store-022,Store,2,168.94,57.74,64.09,0,113.34,0.2547
2024-03-15,ORD-00000339,SKU-00083,Store-028,Store,4,111.73,5.88,30.79,0,29.4,0.05
2024-12-14,ORD-00000340,SKU-00167,Store-020,Store,6,320.12,58.09,78.99,0,63.04,0.1536
2024-08-20,ORD-00000341,SKU-00072,Store-030,Online,4,317.82,135.39,98.71,0,113.3,0.2987
2024-04-16,ORD-00000342,SKU-00101,Store-007,Store,2,25.9,1.36,11.75,0,13.63,0.0499
2024-08-15,ORD-00000343,SKU-00186,Store-001,Store,6,3839.74,202.09,663.67,0,673.64,0.05
2024-07-07,ORD-00000344,SKU-00168,Store-028,Online,1,128.03,11.13,36.15,0,139.16,0.08
2024-11-27,ORD-00000345,SKU-00176,Store-020,Online,8,2922.65,1105.1,562.57,0,503.47,0.2744
2024-04-03,ORD-00000346,SKU-00096,Store-021,Store,8,878.01,352.14,182.96,0,153.77,0.2863
2024-12-28,ORD-00000347,SKU-00121,Store-009,Online,7,3939.79,342.59,706.3,0,611.77,0.08
2024-12-08,ORD-00000348,SKU-00212,Store-011,Store,3,366.15,19.27,143.77,0,128.47,0.05
2024-03-07,ORD-00000349,SKU-00219,Store-021,Store,1,395.55,20.82,85.78,0,416.37,0.05
2024-03-01,ORD-00000350,SKU-00014,Store-013,Store,8,289.49,57.22,107.05,0,43.34,0.165
2024-07-14,ORD-00000351,SKU-00210,Store-003,Online,6,224.64,37.81,83.27,0,43.74,0.1441
2024-01-17,ORD-00000352,SKU-00224,Store-009,Store,4,377.3,146.11,108.01,0,130.85,0.2792
2024-04-19,ORD-00000353,SKU-00236,Store-012,Store,2,104.5,13.63,36.75,0,59.06,0.1154
2024-06-08,ORD-00000354,SKU-00068,Store-025,Store,8,2884.71,151.83,616.6,0,379.57,0.05
2024-12-20,ORD-00000355,SKU-00126,Store-011,Online,4,637.95,55.47,207.83,0,173.36,0.08
2024-12-29,ORD-00000356,SKU-00011,Store-015,Online,4,107.62,9.36,21.83,0,29.24,0.08
2024-02-25,ORD-00000357,SKU-00028,Store-018,Online,7,645.08,56.09,232.22,0,100.17,0.08
2024-11-22,ORD-00000358,SKU-00141,Store-005,Store,6,1211.5,63.76,354.31,0,212.54,0.05
2024-02-03,ORD-00000359,SKU-00052,Store-018,Online,4,378.24,32.89,103.18,0,102.78,0.08
2024-09-30,ORD-00000360,SKU-00057,Store-007,Store,8,357.48,18.81,70.28,0,47.04,0.05
2024-11-05,ORD-00000361,SKU-00075,Store-027,Online,4,205.41,37.23,69.63,0,60.66,0.1534
2024-11-22,ORD-00000362,SKU-00115,Store-009,Store,3,492.29,25.91,123.76,0,172.73,0.05
2024-03-22,ORD-00000363,SKU-00039,Store-010,Store,2,205.15,68.13,56.41,0,136.64,0.2493
2024-11-23,ORD-00000364,SKU-00201,Store-013,Online,1,392.21,34.11,85.29,0,426.32,0.08
2024-02-12,ORD-00000365,SKU-00168,Store-011,Online,1,145.4,12.64,42.8,0,158.04,0.08
2024-07-08,ORD-00000366,SKU-00198,Store-018,Store,4,203.68,10.72,73.76,0,53.6,0.05
2024-06-20,ORD-00000367,SKU-00232,Store-022,Store,8,2090.15,110.01,685.06,0,275.02,0.05
2024-04-25,ORD-00000368,SKU-00151,Store-029,Store,7,891.75,265.59,179.01,0,165.33,0.2295
2024-01-09,ORD-00000369,SKU-00091,Store-027,Store,2,1567.61,82.51,315.77,0,825.06,0.05
2024-10-09,ORD-00000370,SKU-00245,Store-008,Store,5,494.55,26.03,126.16,0,104.12,0.05
2024-05-02,ORD-00000371,SKU-00142,Store-019,Store,4,369.89,19.47,104.07,0,97.34,0.05
2024-08-30,ORD-00000372,SKU-00116,Store-010,Store,7,726.02,38.21,154.5,0,109.18,0.05
2024-05-30,ORD-00000373,SKU-00105,Store-025,Store,3,256.48,13.5,101.07,0,89.99,0.05
2024-05-16,ORD-00000374,SKU-00010,Store-001,Store,3,87.41,4.6,21.97,0,30.67,0.05
2024-11-20,ORD-00000375,SKU-00239,Store-030,Store,6,441.7,53.9,82.09,0,82.6,0.1088
2024-02-04,ORD-00000376,SKU-00205,Store-012,Store,1,582.84,30.68,93.06,0,613.52,0.05
2024-09-26,ORD-00000377,SKU-00175,Store-023,Online,3,362.03,31.48,142.72,0,131.17,0.08
2024-09-30,ORD-00000378,SKU-00056,Store-021,Store,2,142.63,7.51,39.79,0,75.07,0.05
2024-05-19,ORD-00000379,SKU-00233,Store-012,Online,4,248.91,21.64,72.76,1,67.64,0.08
2024-04-06,ORD-00000380,SKU-00045,Store-029,Online,2,38.81,19.92,14.51,0,29.36,0.3392
2024-01-02,ORD-00000381,SKU-00061,Store-009,Store,7,1500.18,78.96,345.88,0,225.59,0.05
2024-12-08,ORD-00000382,SKU-00018,Store-023,Store,3,154.25,8.12,50.14,0,54.12,0.05
2024-12-12,ORD-00000383,SKU-00073,Store-028,Store,3,203.04,60.13,31.9,0,87.72,0.2285
2024-03-29,ORD-00000384,SKU-00082,Store-004,Store,3,439.97,74.55,90.4,0,171.51,0.1449
2024-01-12,ORD-00000385,SKU-00199,Store-028,Store,4,301.61,15.87,48.88,0,79.37,0.05
2024-02-14,ORD-00000386,SKU-00082,Store-027,Store,2,296.74,15.62,63.01,0,156.18,0.05
2024-01-25,ORD-00000387,SKU-00239,Store-012,Online,6,409.28,69.87,78.11,0,79.86,0.1458
2024-10-31,ORD-00000388,SKU-00076,Store-026,Store,1,350.76,18.46,77.12,0,369.22,0.05
2024-11-22,ORD-00000389,SKU-00132,Store-001,Store,1,31.7,1.67,7.24,0,33.37,0.05
2024-02-26,ORD-00000390,SKU-00149,Store-006,Online,5,240.54,20.92,74.76,0,52.29,0.08
2024-09-30,ORD-00000391,SKU-00208,Store-023,Store,4,425.65,22.4,133.52,0,112.01,0.05
2024-03-06,ORD-00000392,SKU-00188,Store-029,Store,6,4757.18,250.38,791.58,0,834.59,0.05
2024-05-14,ORD-00000393,SKU-00217,Store-004,Store,1,22.19,3.76,7.24,0,25.95,0.1449
2024-08-07,ORD-00000394,SKU-00235,Store-022,Store,8,4590.75,241.62,990.86,1,604.05,0.05
2024-09-20,ORD-00000395,SKU-00030,Store-004,Store,5,1412.87,74.36,186.6,0,297.45,0.05
2024-11-16,ORD-00000396,SKU-00024,Store-024,Store,3,755.35,158.56,250.65,0,304.64,0.1735
2024-01-17,ORD-00000397,SKU-00113,Store-027,Store,7,536.43,28.23,122.78,0,80.67,0.05
2024-03-12,ORD-00000398,SKU-00038,Store-014,Store,6,521.72,112.3,212.19,0,105.67,0.1771
2024-04-12,ORD-00000399,SKU-00124,Store-004,Store,8,3502.18,184.33,608.76,0,460.81,0.05
2024-04-23,ORD-00000400,SKU-00148,Store-007,Store,5,277.37,14.6,71.16,0,58.39,0.05
2024-12-31,ORD-00000401,SKU-00070,Store-016,Store,6,1020.44,53.71,209.88,0,179.02,0.05
2024-10-11,ORD-00000402,SKU-00025,Store-024,Store,8,601.46,230.46,231.29,0,103.99,0.277
2024-04-27,ORD-00000403,SKU-00242,Store-016,Store,7,281.11,46.66,69.55,0,46.82,0.1424
2024-12-21,ORD-00000404,SKU-00093,Store-015,Online,6,191.47,16.65,41.54,0,34.69,0.08
2024-07-01,ORD-00000405,SKU-00210,Store-019,Store,4,132.47,44.22,48.35,0,44.17,0.2503
2024-07-02,ORD-00000406,SKU-00157,Store-030,Store,2,131.4,6.92,44.23,0,69.16,0.05
2024-06-07,ORD-00000407,SKU-00166,Store-024,Store,1,52.17,16.15,19.98,0,68.32,0.2364
2024-02-22,ORD-00000408,SKU-00196,Store-005,Store,3,171.95,30.63,65.78,0,67.53,0.1512
2024-12-07,ORD-00000409,SKU-00067,Store-006,Online,4,982.62,85.44,243.4,0,267.02,0.08
2024-01-06,ORD-00000410,SKU-00055,Store-011,Online,5,2210.67,192.23,405.38,0,480.58,0.08
2024-03-04,ORD-00000411,SKU-00250,Store-009,Store,2,132.52,6.97,50.1,0,69.74,0.05
2024-03-25,ORD-00000412,SKU-00167,Store-023,Store,7,312.72,109.37,75.96,0,60.3,0.2591
2024-04-12,ORD-00000413,SKU-00074,Store-030,Store,7,471.2,24.8,135.3,0,70.86,0.05
2024-02-18,ORD-00000414,SKU-00162,Store-018,Online,1,114.36,9.94,38.26,0,124.3,0.08
2024-01-07,ORD-00000415,SKU-00099,Store-027,Online,7,1706.3,148.37,486.04,0,264.95,0.08
2024-09-05,ORD-00000416,SKU-00215,Store-013,Store,6,143.26,7.54,52.1,0,25.13,0.05
2024-12-20,ORD-00000417,SKU-00128,Store-021,Store,1,49.44,17.93,20.84,0,67.37,0.2661
2024-02-14,ORD-00000418,SKU-00079,Store-022,Store,2,119.69,60.24,38.84,0,89.96,0.3348
2024-04-18,ORD-00000419,SKU-00173,Store-009,Store,6,67.22,3.54,23.64,0,11.79,0.05
2024-07-04,ORD-00000420,SKU-00188,Store-023,Store,8,7616.6,400.87,1274.88,0,1002.18,0.05
2024-12-05,ORD-00000421,SKU-00094,Store-017,Online,6,956.09,83.14,168.29,0,173.2,0.08
2024-09-11,ORD-00000422,SKU-00188,Store-018,Store,8,5668.87,1682.05,856.72,0,918.86,0.2288
2024-10-07,ORD-00000423,SKU-00059,Store-008,Online,3,277.79,24.16,113.91,0,100.65,0.08
2024-07-31,ORD-00000424,SKU-00060,Store-010,Store,7,245.12,80.1,103.3,0,46.46,0.2463
2024-06-01,ORD-00000425,SKU-00207,Store-026,Store,7,195.96,10.31,59.54,0,29.47,0.05
2024-03-14,ORD-00000426,SKU-00156,Store-019,Store,7,280.14,14.74,64.53,0,42.13,0.05
2024-11-12,ORD-00000427,SKU-00009,Store-004,Store,1,73.03,3.84,15.1,0,76.87,0.05
2024-10-21,ORD-00000428,SKU-00169,Store-017,Store,8,1756.71,92.46,258.76,0,231.15,0.05
2024-01-10,ORD-00000429,SKU-00077,Store-019,Store,5,545.97,105.4,109.4,0,130.27,0.1618
2024-09-18,ORD-00000430,SKU-00069,Store-024,Store,3,184.32,9.7,74.18,0,64.67,0.05
2024-01-31,ORD-00000431,SKU-00107,Store-026,Store,7,688.11,36.22,245.8,0,103.48,0.05
2024-09-27,ORD-00000432,SKU-00113,Store-020,Online,5,362.29,31.5,81.5,0,78.76,0.08
2024-10-29,ORD-00000433,SKU-00223,Store-001,Online,4,360.87,31.38,132.93,0,98.06,0.08
2024-02-17,ORD-00000434,SKU-00109,Store-015,Online,2,1307.25,113.67,302.3,0,710.46,0.08
2024-06-07,ORD-00000435,SKU-00075,Store-007,Store,7,367.28,19.33,125.97,0,55.23,0.05
2024-02-15,ORD-00000436,SKU-00194,Store-001,Store,4,2342.66,326.75,466.61,0,667.35,0.1224
2024-07-26,ORD-00000437,SKU-00136,Store-028,Store,5,513.43,174.94,123.38,0,137.67,0.2541
2024-12-05,ORD-00000438,SKU-00001,Store-006,Store,1,49.57,2.61,18.37,0,52.18,0.05
2024-01-30,ORD-00000439,SKU-00159,Store-008,Store,3,392.98,202.74,73.91,0,198.57,0.3403
2024-05-25,ORD-00000440,SKU-00126,Store-011,Store,6,1147.98,164.63,377.8,0,218.77,0.1254
2024-12-22,ORD-00000441,SKU-00144,Store-014,Store,3,1387.06,73.0,186.47,0,486.69,0.05
2024-04-20,ORD-00000442,SKU-00047,Store-019,Store,1,777.34,40.91,138.21,0,818.25,0.05
2024-02-18,ORD-00000443,SKU-00120,Store-010,Store,3,180.02,9.47,60.3,0,63.16,0.05
2024-06-27,ORD-00000444,SKU-00162,Store-024,Online,7,537.23,320.58,165.49,0,122.54,0.3737
2024-07-05,ORD-00000445,SKU-00170,Store-005,Store,8,242.11,12.74,63.7,0,31.86,0.05
2024-08-30,ORD-00000446,SKU-00171,Store-029,Store,7,481.68,25.35,152.19,0,72.43,0.05
2024-04-24,ORD-00000447,SKU-00250,Store-026,Store,3,150.92,66.2,56.67,0,72.37,0.3049
2024-12-15,ORD-00000448,SKU-00126,Store-018,Online,8,925.76,406.36,292.86,0,166.52,0.305
2024-07-09,ORD-00000449,SKU-00108,Store-002,Store,7,1047.24,55.12,335.83,0,157.48,0.05
2024-04-14,ORD-00000450,SKU-00136,Store-022,Online,1,110.19,34.87,26.55,0,145.06,0.2404
2024-12-17,ORD-00000451,SKU-00083,Store-022,Store,3,72.79,3.83,21.2,0,25.54,0.05
2024-12-04,ORD-00000452,SKU-00079,Store-019,Store,7,436.5,142.92,136.68,0,82.77,0.2467
2024-07-01,ORD-00000453,SKU-00173,Store-009,Store,2,20.3,1.07,6.67,0,10.68,0.0501
2024-01-10,ORD-00000454,SKU-00079,Store-013,Store,3,199.05,58.22,61.2,0,85.76,0.2263
2024-08-06,ORD-00000455,SKU-00188,Store-013,Store,8,5288.71,2461.25,836.42,0,968.74,0.3176
2024-07-22,ORD-00000456,SKU-00187,Store-019,Store,2,120.15,34.3,39.02,1,77.22,0.2221
2024-02-24,ORD-00000457,SKU-00239,Store-010,Store,6,436.76,22.99,84.83,0,76.62,0.05
2024-08-20,ORD-00000458,SKU-00033,Store-013,Store,7,311.4,16.39,95.49,0,46.83,0.05
2024-11-03,ORD-00000459,SKU-00091,Store-028,Store,3,2253.89,118.63,449.91,0,790.84,0.05
2024-02-08,ORD-00000460,SKU-00193,Store-014,Store,1,27.45,6.76,5.44,0,34.21,0.1976
2024-09-21,ORD-00000461,SKU-00108,Store-018,Online,1,125.64,19.66,38.08,0,145.3,0.1353
2024-02-21,ORD-00000462,SKU-00164,Store-028,Online,8,6249.9,543.47,1129.49,0,849.17,0.08
2024-10-01,ORD-00000463,SKU-00184,Store-029,Store,2,172.96,9.1,56.83,0,91.03,0.05
2024-06-02,ORD-00000464,SKU-00222,Store-017,Online,8,2008.22,174.63,305.82,0,272.86,0.08
2024-01-03,ORD-00000465,SKU-00057,Store-008,Store,5,221.07,41.73,44.46,0,52.56,0.1588
2024-12-19,ORD-00000466,SKU-00066,Store-004,Online,5,517.82,45.03,178.96,0,112.57,0.08
2024-03-01,ORD-00000467,SKU-00118,Store-026,Online,6,142.67,12.41,42.4,0,25.85,0.08
2024-08-06,ORD-00000468,SKU-00127,Store-016,Store,4,271.47,14.29,88.04,0,71.44,0.05
2024-03-07,ORD-00000469,SKU-00227,Store-017,Store,8,221.57,11.66,99.41,0,29.15,0.05
2024-12-07,ORD-00000470,SKU-00010,Store-029,Online,8,236.92,20.6,60.13,0,32.19,0.08
2024-09-27,ORD-00000471,SKU-00062,Store-012,Store,6,232.51,58.71,80.11,0,48.54,0.2016
2024-10-21,ORD-00000472,SKU-00229,Store-004,Store,6,970.25,322.79,305.95,0,215.51,0.2496
2024-06-07,ORD-00000473,SKU-00154,Store-021,Online,6,430.97,37.48,112.16,0,78.08,0.08
2024-06-20,ORD-00000474,SKU-00169,Store-030,Store,1,182.41,31.27,28.06,0,213.68,0.1463
2024-08-20,ORD-00000475,SKU-00063,Store-006,Store,3,456.93,165.28,61.29,0,207.4,0.2656
2024-10-14,ORD-00000476,SKU-00156,Store-030,Store,4,146.82,7.73,31.92,0,38.64,0.05
2024-11-05,ORD-00000477,SKU-00093,Store-017,Online,2,59.31,5.16,12.36,0,32.24,0.08
2024-01-07,ORD-00000478,SKU-00184,Store-017,Store,4,340.6,17.93,118.1,0,89.63,0.05
2024-08-30,ORD-00000479,SKU-00023,Store-029,Online,6,672.57,212.91,230.07,0,147.58,0.2404
2024-02-09,ORD-00000480,SKU-00072,Store-010,Store,7,745.16,39.22,216.7,0,112.05,0.05
2024-04-15,ORD-00000481,SKU-00162,Store-023,Store,6,744.88,39.2,248.4,0,130.68,0.05
2024-10-30,ORD-00000482,SKU-00151,Store-001,Store,8,782.09,374.55,162.95,0,144.58,0.3238
2024-04-01,ORD-00000483,SKU-00211,Store-021,Store,6,377.03,19.84,106.26,0,66.14,0.05
2024-10-18,ORD-00000484,SKU-00201,Store-001,Store,5,2000.3,105.28,413.52,0,421.12,0.05
2024-06-18,ORD-00000485,SKU-00004,Store-001,Store,5,3860.37,203.18,532.12,1,812.71,0.05
2024-03-26,ORD-00000486,SKU-00023,Store-012,Store,1,97.9,42.11,32.28,0,140.01,0.3008
2024-05-02,ORD-00000487,SKU-00089,Store-012,Store,7,237.22,12.49,103.21,0,35.67,0.05
2024-07-13,ORD-00000488,SKU-00240,Store-024,Store,5,550.01,97.07,144.47,0,129.42,0.15
2024-10-07,ORD-00000489,SKU-00120,Store-027,Online,6,308.93,26.86,103.16,0,55.96,0.08
2024-08-09,ORD-00000490,SKU-00223,Store-029,Online,4,420.08,36.53,157.23,0,114.15,0.08
2024-12-07,ORD-00000491,SKU-00015,Store-019,Store,7,737.51,38.82,316.44,0,110.9,0.05
2024-11-13,ORD-00000492,SKU-00241,Store-005,Online,4,98.04,59.89,24.49,0,39.48,0.3792
2024-10-02,ORD-00000493,SKU-00016,Store-021,Store,7,62.96,33.56,20.62,1,13.79,0.3477
2024-08-08,ORD-00000494,SKU-00203,Store-015,Online,8,5535.43,481.34,898.76,0,752.1,0.08
2024-04-16,ORD-00000495,SKU-00220,Store-016,Online,2,382.4,33.25,105.47,0,207.82,0.08
2024-05-31,ORD-00000496,SKU-00074,Store-016,Store,8,594.62,31.3,174.51,0,78.24,0.05
2024-02-13,ORD-00000497,SKU-00076,Store-027,Online,7,1948.22,169.41,418.95,0,302.52,0.08
2024-05-16,ORD-00000498,SKU-00146,Store-012,Store,4,1001.57,268.73,279.96,0,317.58,0.2115
2024-12-05,ORD-00000499,SKU-00181,Store-029,Online,5,608.96,221.79,177.43,0,166.15,0.267
2024-06-04,ORD-00000500,SKU-00031,Store-017,Store,8,3817.99,200.95,615.49,0,502.37,0.05
2024-02-11,ORD-00000501,SKU-00060,Store-021,Store,5,237.58,12.5,105.79,0,50.02,0.05
2024-08-26,ORD-00000502,SKU-00189,Store-028,Online,2,226.36,19.68,44.75,0,123.02,0.08
2024-12-18,ORD-00000503,SKU-00202,Store-025,Online,5,686.59,354.85,158.85,0,208.29,0.3407
2024-11-13,ORD-00000504,SKU-00039,Store-014,Store,2,290.1,15.27,76.0,1,152.68,0.05
2024-04-10,ORD-00000505,SKU-00223,Store-007,Store,4,420.56,22.13,157.31,0,110.67,0.05
2024-06-15,ORD-00000506,SKU-00217,Store-005,Store,6,156.05,8.21,48.05,0,27.38,0.05
2024-07-13,ORD-00000507,SKU-00217,Store-011,Online,5,121.33,10.55,38.98,0,26.38,0.08
2024-03-31,ORD-00000508,SKU-00061,Store-020,Store,5,1174.3,61.81,253.7,0,247.22,0.05
2024-04-08,ORD-00000509,SKU-00168,Store-024,Online,2,226.68,98.06,64.47,0,162.37,0.302
