Order ID,Order Date,Segment,Region,Category,Sub Category,Ship Mode,Customer Name,Sales,Quantity,Discount,Profit
CA-100249,2024-04-18,Corporate,South,Office Supplies,Art,Standard Class,Customer 353,1214.37,7,0.1,145.72
CA-100250,2024-07-14,Consumer,West,Office Supplies,Art,Second Class,Customer 444,814.35,6,0.0,122.15
CA-100251,2024-09-20,Corporate,South,Technology,Accessories,First Class,Customer 300,158.46,5,0.3,9.51
CA-100252,2024-05-09,Home Office,South,Technology,Accessories,Second Class,Customer 209,924.58,6,0.1,110.95
CA-100253,2024-09-20,Corporate,South,Office Supplies,Paper,Same Day,Customer 453,1466.69,4,0.1,176.0
CA-100254,2024-11-06,Corporate,East,Technology,Accessories,Standard Class,Customer 55,1277.22,9,0.2,114.95
CA-100255,2024-01-03,Corporate,West,Technology,Machines,Same Day,Customer 115,615.69,4,0.3,36.94
CA-100256,2024-12-29,Consumer,West,Furniture,Tables,Standard Class,Customer 84,1985.12,8,0.3,119.11
CA-100257,2024-10-14,Consumer,West,Furniture,Furnishings,Same Day,Customer 38,528.95,7,0.3,31.74
CA-100258,2024-05-30,Corporate,West,Furniture,Tables,Standard Class,Customer 341,144.96,1,0.3,8.7
CA-100259,2024-11-26,Home Office,South,Furniture,Tables,First Class,Customer 154,1875.18,1,0.0,281.28
CA-100260,2024-05-22,Corporate,South,Furniture,Chairs,Same Day,Customer 490,1041.05,6,0.2,93.69
CA-100261,2024-10-17,Corporate,South,Office Supplies,Paper,Second Class,Customer 462,806.41,2,0.1,96.77
CA-100262,2024-01-14,Consumer,Central,Furniture,Chairs,First Class,Customer 66,299.73,4,0.2,26.98
CA-100263,2024-09-12,Corporate,West,Office Supplies,Paper,Standard Class,Customer 253,1396.0,4,0.1,167.52
CA-100264,2024-04-19,Corporate,East,Furniture,Chairs,Same Day,Customer 387,641.18,1,0.2,57.71
CA-100265,2024-01-25,Home Office,South,Office Supplies,Binders,Same Day,Customer 12,809.35,5,0.0,121.4
CA-100266,2024-11-11,Home Office,East,Technology,Copiers,Standard Class,Customer 43,1874.17,2,0.3,112.45
CA-100267,2024-10-13,Home Office,West,Furniture,Bookcases,Second Class,Customer 266,1213.06,3,0.2,109.17
CA-100268,2024-09-09,Home Office,South,Technology,Machines,Standard Class,Customer 471,135.16,2,0.2,12.16
CA-100269,2024-06-04,Corporate,East,Office Supplies,Storage,First Class,Customer 80,357.92,9,0.0,53.69
CA-100270,2024-09-29,Consumer,Central,Technology,Copiers,Same Day,Customer 221,1028.66,8,0.2,92.58
CA-100271,2024-04-25,Home Office,East,Furniture,Furnishings,Standard Class,Customer 483,863.65,5,0.2,77.73
CA-100272,2024-08-16,Consumer,East,Office Supplies,Binders,Second Class,Customer 183,1060.5,7,0.1,127.26
CA-100273,2024-08-17,Home Office,West,Furniture,Tables,First Class,Customer 314,284.93,6,0.0,42.74
CA-100274,2024-08-29,Consumer,West,Office Supplies,Binders,Second Class,Customer 485,1245.52,5,0.0,186.83
CA-100275,2024-07-06,Home Office,Central,Technology,Phones,Same Day,Customer 256,104.41,3,0.0,15.66
CA-100276,2024-02-03,Corporate,South,Office Supplies,Storage,Standard Class,Customer 221,315.49,4,0.1,37.86
CA-100277,2024-04-14,Consumer,South,Technology,Phones,Standard Class,Customer 129,929.7,1,0.0,139.46
CA-100278,2024-01-10,Corporate,East,Furniture,Furnishings,Same Day,Customer 232,886.45,1,0.0,132.97
CA-100279,2024-09-20,Home Office,East,Technology,Copiers,Standard Class,Customer 79,1653.76,2,0.2,148.84
CA-100280,2024-03-09,Consumer,Central,Technology,Phones,Same Day,Customer 333,151.97,3,0.3,9.12
CA-100281,2024-05-31,Consumer,West,Technology,Copiers,Standard Class,Customer 232,1497.49,3,0.0,224.62
CA-100282,2024-07-29,Home Office,Central,Furniture,Furnishings,First Class,Customer 491,934.65,4,0.3,56.08
CA-100283,2024-12-17,Corporate,East,Furniture,Bookcases,Same Day,Customer 368,214.82,6,0.1,25.78
CA-100284,2024-11-24,Corporate,Central,Technology,Accessories,First Class,Customer 49,604.98,8,0.3,36.3
CA-100285,2024-08-04,Corporate,Central,Furniture,Tables,First Class,Customer 370,536.21,9,0.0,80.43
CA-100286,2024-09-14,Corporate,West,Furniture,Chairs,Same Day,Customer 351,1601.45,8,0.3,96.09
CA-100287,2024-07-01,Consumer,West,Furniture,Furnishings,First Class,Customer 334,273.63,1,0.2,24.63
CA-100288,2024-07-31,Home Office,East,Furniture,Chairs,Same Day,Customer 405,1233.62,4,0.1,148.03
CA-100289,2024-02-08,Consumer,South,Office Supplies,Binders,First Class,Customer 18,1349.48,7,0.1,161.94
CA-100290,2024-10-28,Corporate,Central,Technology,Machines,Same Day,Customer 224,1514.98,8,0.0,227.25
CA-100291,2024-01-22,Consumer,West,Office Supplies,Paper,Second Class,Customer 29,653.72,9,0.1,78.45
CA-100292,2024-04-04,Home Office,Central,Technology,Machines,Same Day,Customer 44,1457.44,2,0.2,131.17
CA-100293,2024-07-02,Home Office,Central,Technology,Accessories,First Class,Customer 23,838.56,1,0.0,125.78
CA-100294,2024-05-07,Consumer,Central,Technology,Copiers,Second Class,Customer 186,205.64,9,0.3,12.34
CA-100295,2024-04-13,Home Office,South,Technology,Copiers,Second Class,Customer 354,1488.59,1,0.2,133.97
CA-100296,2024-08-06,Home Office,East,Office Supplies,Binders,Same Day,Customer 13,635.64,7,0.0,95.35
CA-100297,2024-01-12,Consumer,East,Technology,Accessories,Standard Class,Customer 418,1117.37,6,0.1,134.08
CA-100298,2024-08-10,Home Office,East,Technology,Copiers,First Class,Customer 101,748.52,3,0.2,67.37
CA-100299,2024-01-20,Corporate,South,Furniture,Tables,First Class,Customer 154,749.25,4,0.0,112.39
CA-100300,2024-12-24,Consumer,East,Technology,Accessories,Second Class,Customer 260,1332.82,8,0.1,159.94
CA-100301,2024-03-11,Consumer,East,Technology,Machines,Same Day,Customer 229,787.59,7,0.0,118.14
CA-100302,2024-09-10,Corporate,East,Furniture,Tables,First Class,Customer 159,1131.74,8,0.3,67.9
CA-100303,2024-05-31,Consumer,South,Office Supplies,Paper,Second Class,Customer 486,1006.55,3,0.1,120.79
CA-100304,2024-06-21,Corporate,Central,Technology,Phones,First Class,Customer 481,1581.46,3,0.3,94.89
CA-100305,2024-04-27,Consumer,West,Furniture,Chairs,Second Class,Customer 260,755.42,9,0.0,113.31
CA-100306,2024-05-16,Corporate,South,Office Supplies,Binders,Standard Class,Customer 61,254.31,7,0.1,30.52
CA-100307,2024-12-15,Corporate,East,Furniture,Chairs,Second Class,Customer 337,682.33,1,0.0,102.35
CA-100308,2024-02-04,Corporate,East,Office Supplies,Storage,Standard Class,Customer 349,611.48,3,0.0,91.72
CA-100309,2024-12-21,Corporate,East,Technology,Copiers,Second Class,Customer 231,972.19,5,0.0,145.83
CA-100310,2024-11-08,Corporate,West,Office Supplies,Paper,Second Class,Customer 316,1002.99,8,0.0,150.45
CA-100311,2024-02-05,Consumer,East,Technology,Copiers,Same Day,Customer 106,1507.72,9,0.3,90.46
CA-100312,2024-08-07,Corporate,South,Furniture,Tables,Same Day,Customer 400,91.85,3,0.2,8.27
CA-100313,2024-02-13,Consumer,West,Furniture,Furnishings,Same Day,Customer 107,869.2,6,0.0,130.38
CA-100314,2024-07-14,Corporate,West,Furniture,Bookcases,First Class,Customer 70,1814.75,5,0.0,272.21
CA-100315,2024-07-21,Home Office,South,Office Supplies,Storage,Standard Class,Customer 426,488.83,8,0.3,29.33
CA-100316,2024-06-13,Corporate,West,Furniture,Tables,Standard Class,Customer 131,849.21,9,0.3,50.95
CA-100317,2024-12-10,Consumer,South,Office Supplies,Art,Standard Class,Customer 445,412.23,1,0.3,24.73
CA-100318,2024-11-22,Corporate,Central,Technology,Phones,Standard Class,Customer 152,63.63,4,0.0,9.54
CA-100319,2024-03-26,Consumer,West,Technology,Accessories,Second Class,Customer 494,470.27,9,0.3,28.22
CA-100320,2024-01-05,Corporate,East,Furniture,Furnishings,Standard Class,Customer 66,1696.9,5,0.1,203.63
CA-100321,2024-05-04,Home Office,East,Furniture,Furnishings,Same Day,Customer 495,935.35,3,0.3,56.12
CA-100322,2024-07-10,Home Office,Central,Furniture,Chairs,Same Day,Customer 32,1616.68,3,0.1,194.0
CA-100323,2024-12-31,Corporate,Central,Office Supplies,Art,Same Day,Customer 213,1746.83,4,0.1,209.62
CA-100324,2024-06-16,Corporate,South,Office Supplies,Paper,Standard Class,Customer 447,1761.57,9,0.3,105.69
CA-100325,2024-02-13,Consumer,East,Furniture,Furnishings,First Class,Customer 262,149.11,3,0.1,17.89
CA-100326,2024-07-15,Home Office,Central,Office Supplies,Art,Same Day,Customer 74,1320.42,2,0.0,198.06
CA-100327,2024-02-24,Consumer,Central,Technology,Machines,Same Day,Customer 238,1163.63,8,0.0,174.55
CA-100328,2024-09-24,Corporate,Central,Furniture,Furnishings,First Class,Customer 365,332.75,6,0.3,19.97
CA-100329,2024-08-07,Consumer,Central,Office Supplies,Art,Same Day,Customer 101,1796.43,8,0.2,161.68
CA-100330,2024-12-31,Corporate,Central,Office Supplies,Art,Standard Class,Customer 12,640.06,6,0.1,76.81
CA-100331,2024-03-03,Consumer,Central,Office Supplies,Binders,Standard Class,Customer 158,1020.31,1,0.3,61.22
CA-100332,2024-08-10,Home Office,Central,Technology,Copiers,First Class,Customer 325,659.56,6,0.3,39.57
CA-100333,2024-06-02,Corporate,East,Technology,Phones,First Class,Customer 189,204.2,9,0.3,12.25
CA-100334,2024-05-13,Home Office,South,Technology,Copiers,Standard Class,Customer 395,607.05,2,0.1,72.85
CA-100335,2024-07-31,Corporate,East,Furniture,Bookcases,Same Day,Customer 476,1646.84,9,0.3,98.81
CA-100336,2024-08-05,Corporate,West,Furniture,Chairs,First Class,Customer 180,364.05,8,0.0,54.61
CA-100337,2024-11-09,Home Office,West,Furniture,Bookcases,Same Day,Customer 384,708.92,2,0.2,63.8
CA-100338,2024-10-15,Consumer,South,Furniture,Tables,Second Class,Customer 483,1481.38,3,0.3,88.88
CA-100339,2024-05-03,Consumer,South,Office Supplies,Storage,First Class,Customer 128,366.27,4,0.0,54.94
CA-100340,2024-10-29,Corporate,Central,Office Supplies,Storage,Standard Class,Customer 227,693.95,9,0.1,83.27
CA-100341,2024-05-21,Consumer,Central,Technology,Phones,First Class,Customer 252,621.81,4,0.1,74.62
CA-100342,2024-05-13,Home Office,Central,Technology,Machines,First Class,Customer 91,1799.72,1,0.2,161.97
CA-100343,2024-11-23,Corporate,Central,Furniture,Bookcases,Second Class,Customer 334,905.17,4,0.1,108.62
CA-100344,2024-12-09,Corporate,East,Office Supplies,Paper,First Class,Customer 150,856.65,8,0.0,128.5
CA-100345,2024-10-01,Consumer,South,Technology,Copiers,Standard Class,Customer 327,598.59,3,0.2,53.87
CA-100346,2024-04-30,Home Office,Central,Furniture,Furnishings,Second Class,Customer 120,1458.81,7,0.2,131.29
CA-100347,2024-10-12,Consumer,South,Furniture,Chairs,Same Day,Customer 308,258.09,8,0.3,15.49
CA-100348,2024-11-29,Corporate,West,Technology,Copiers,First Class,Customer 68,1652.58,3,0.0,247.89
CA-100349,2024-04-29,Home Office,Central,Furniture,Bookcases,Same Day,Customer 477,1342.25,6,0.1,161.07
CA-100350,2024-09-23,Corporate,East,Furniture,Chairs,First Class,Customer 149,1593.26,3,0.1,191.19
CA-100351,2024-06-20,Consumer,West,Technology,Phones,Standard Class,Customer 445,519.57,3,0.0,77.94
CA-100352,2024-08-03,Consumer,South,Technology,Phones,First Class,Customer 431,1345.02,2,0.0,201.75
CA-100353,2024-05-26,Corporate,South,Furniture,Chairs,Second Class,Customer 232,880.5,9,0.2,79.25
CA-100354,2024-06-05,Home Office,South,Technology,Machines,First Class,Customer 348,1269.99,9,0.3,76.2
CA-100355,2024-07-12,Corporate,Central,Furniture,Bookcases,Standard Class,Customer 257,1577.77,6,0.2,142.0
CA-100356,2024-07-28,Consumer,West,Office Supplies,Art,Second Class,Customer 218,825.8,9,0.1,99.1
CA-100357,2024-04-02,Consumer,West,Office Supplies,Storage,Same Day,Customer 142,297.25,1,0.3,17.83
CA-100358,2024-06-25,Consumer,West,Office Supplies,Paper,Standard Class,Customer 302,905.99,8,0.3,54.36
CA-100359,2024-12-18,Corporate,Central,Technology,Phones,Standard Class,Customer 433,453.76,4,0.2,40.84
CA-100360,2024-09-21,Consumer,West,Furniture,Chairs,Standard Class,Customer 344,805.66,9,0.1,96.68
CA-100361,2024-02-10,Home Office,West,Technology,Copiers,First Class,Customer 494,703.54,7,0.2,63.32
CA-100362,2024-06-16,Home Office,South,Office Supplies,Art,Same Day,Customer 445,912.18,1,0.2,82.1
CA-100363,2024-10-27,Corporate,Central,Technology,Copiers,Second Class,Customer 453,531.18,1,0.0,79.68
CA-100364,2024-06-25,Home Office,South,Technology,Accessories,Second Class,Customer 450,1280.07,7,0.2,115.21
CA-100365,2024-05-26,Home Office,South,Furniture,Furnishings,Same Day,Customer 113,1604.7,2,0.3,96.28
CA-100366,2024-09-14,Home Office,West,Technology,Phones,Second Class,Customer 450,820.39,9,0.2,73.84
CA-100367,2024-02-20,Corporate,West,Office Supplies,Binders,First Class,Customer 28,1195.45,2,0.1,143.45
CA-100368,2024-01-02,Consumer,East,Office Supplies,Storage,Same Day,Customer 350,1453.47,5,0.2,130.81
CA-100369,2024-08-22,Consumer,Central,Furniture,Chairs,First Class,Customer 474,43.18,3,0.1,5.18
CA-100370,2024-10-05,Consumer,East,Technology,Copiers,Standard Class,Customer 438,263.55,9,0.0,39.53
CA-100371,2024-03-13,Consumer,East,Office Supplies,Paper,Second Class,Customer 188,871.26,7,0.2,78.41
CA-100372,2024-03-03,Home Office,South,Furniture,Bookcases,Same Day,Customer 160,780.79,9,0.2,70.27
CA-100373,2024-06-15,Corporate,South,Furniture,Furnishings,Standard Class,Customer 7,752.7,4,0.1,90.32
CA-100374,2024-10-01,Consumer,East,Technology,Copiers,Second Class,Customer 476,1782.39,4,0.0,267.36
CA-100375,2024-10-20,Consumer,South,Office Supplies,Paper,Same Day,Customer 116,694.4,1,0.2,62.5
CA-100376,2024-12-30,Corporate,West,Furniture,Tables,Same Day,Customer 344,918.92,1,0.3,55.14
CA-100377,2024-06-02,Home Office,East,Office Supplies,Paper,First Class,Customer 448,1073.19,4,0.0,160.98
CA-100378,2024-11-10,Consumer,Central,Office Supplies,Binders,Second Class,Customer 426,336.85,6,0.1,40.42
CA-100379,2024-02-04,Home Office,East,Technology,Copiers,Second Class,Customer 201,1674.25,5,0.0,251.14
CA-100380,2024-04-18,Corporate,South,Technology,Phones,Standard Class,Customer 489,194.64,4,0.2,17.52
CA-100381,2024-11-04,Home Office,Central,Technology,Machines,First Class,Customer 42,1073.87,6,0.0,161.08
CA-100382,2024-12-06,Corporate,Central,Furniture,Furnishings,Standard Class,Customer 300,533.48,1,0.2,48.01
CA-100383,2024-04-01,Home Office,South,Office Supplies,Binders,First Class,Customer 397,1124.26,1,0.2,101.18
CA-100384,2024-09-29,Home Office,South,Office Supplies,Paper,Same Day,Customer 214,1637.18,3,0.3,98.23
CA-100385,2024-12-06,Consumer,West,Technology,Phones,Same Day,Customer 374,1589.19,5,0.2,143.03
CA-100386,2024-12-19,Home Office,East,Office Supplies,Binders,First Class,Customer 140,282.1,5,0.2,25.39
CA-100387,2024-01-05,Consumer,South,Furniture,Furnishings,Standard Class,Customer 46,278.69,7,0.2,25.08
CA-100388,2024-05-26,Corporate,South,Furniture,Furnishings,Same Day,Customer 308,1889.2,3,0.0,283.38
CA-100389,2024-04-11,Home Office,West,Furniture,Tables,Same Day,Customer 407,1185.69,4,0.1,142.28
CA-100390,2024-08-29,Consumer,Central,Office Supplies,Binders,Second Class,Customer 219,1219.4,9,0.3,73.16
CA-100391,2024-12-30,Home Office,South,Furniture,Bookcases,Standard Class,Customer 328,898.04,4,0.2,80.82
CA-100392,2024-12-17,Home Office,Central,Technology,Accessories,First Class,Customer 443,889.52,1,0.0,133.43
CA-100393,2024-07-26,Corporate,South,Technology,Accessories,Standard Class,Customer 214,1030.66,7,0.1,123.68
CA-100394,2024-07-22,Corporate,West,Office Supplies,Art,First Class,Customer 184,1746.66,5,0.1,209.6
CA-100395,2024-01-19,Corporate,South,Furniture,Tables,Standard Class,Customer 488,1915.75,3,0.2,172.42
CA-100396,2024-10-18,Consumer,West,Office Supplies,Binders,First Class,Customer 37,24.59,1,0.2,2.21
CA-100397,2024-05-06,Consumer,South,Technology,Machines,Second Class,Customer 191,1511.79,9,0.0,226.77
CA-100398,2024-12-23,Home Office,Central,Office Supplies,Art,First Class,Customer 398,985.5,4,0.1,118.26
CA-100399,2024-05-02,Corporate,South,Technology,Accessories,Same Day,Customer 145,1896.42,3,0.1,227.57
CA-100400,2024-07-06,Corporate,East,Office Supplies,Paper,Standard Class,Customer 184,1687.31,6,0.3,101.24
CA-100401,2024-08-02,Corporate,South,Office Supplies,Paper,First Class,Customer 27,438.0,7,0.1,52.56
CA-100402,2024-11-16,Consumer,West,Furniture,Tables,Standard Class,Customer 269,656.56,7,0.0,98.48
CA-100403,2024-10-07,Corporate,Central,Technology,Phones,First Class,Customer 23,444.96,9,0.2,40.05
CA-100404,2024-02-23,Corporate,East,Furniture,Tables,Same Day,Customer 366,918.81,8,0.3,55.13
CA-100405,2024-07-23,Home Office,Central,Technology,Copiers,Second Class,Customer 12,1611.84,4,0.1,193.42
CA-100406,2024-09-04,Corporate,Central,Office Supplies,Storage,Standard Class,Customer 204,334.08,2,0.1,40.09
CA-100407,2024-12-14,Corporate,East,Technology,Copiers,Second Class,Customer 294,648.82,1,0.2,58.39
CA-100408,2024-11-20,Consumer,South,Technology,Phones,Same Day,Customer 139,144.13,8,0.1,17.3
CA-100409,2024-06-10,Corporate,Central,Technology,Machines,Standard Class,Customer 83,733.26,9,0.2,65.99
CA-100410,2024-07-04,Home Office,East,Technology,Phones,Standard Class,Customer 316,767.08,3,0.3,46.02
CA-100411,2024-07-31,Consumer,Central,Office Supplies,Binders,Standard Class,Customer 417,1691.61,7,0.2,152.25
CA-100412,2024-04-03,Consumer,West,Office Supplies,Art,First Class,Customer 211,1902.53,9,0.2,171.23
CA-100413,2024-10-30,Home Office,South,Technology,Copiers,Standard Class,Customer 355,115.41,6,0.0,17.31
CA-100414,2024-08-23,Consumer,South,Office Supplies,Storage,Standard Class,Customer 13,239.74,3,0.3,14.38
CA-100415,2024-01-16,Consumer,West,Furniture,Tables,First Class,Customer 310,1113.1,2,0.3,66.79
CA-100416,2024-06-21,Consumer,East,Furniture,Chairs,Same Day,Customer 264,447.17,7,0.0,67.07
CA-100417,2024-05-28,Corporate,East,Office Supplies,Binders,Same Day,Customer 21,268.93,6,0.2,24.2
CA-100418,2024-04-27,Corporate,East,Office Supplies,Binders,Same Day,Customer 303,748.22,1,0.0,112.23
CA-100419,2024-04-11,Corporate,East,Technology,Phones,Same Day,Customer 398,1382.33,5,0.0,207.35
CA-100420,2024-01-17,Corporate,South,Furniture,Furnishings,Standard Class,Customer 171,82.22,6,0.2,7.4
CA-100421,2024-11-16,Home Office,South,Technology,Copiers,First Class,Customer 465,1927.73,6,0.3,115.66
CA-100422,2024-06-18,Home Office,Central,Furniture,Tables,Standard Class,Customer 162,1717.12,5,0.1,206.05
CA-100423,2024-06-01,Consumer,Central,Technology,Accessories,First Class,Customer 244,545.85,5,0.3,32.75
CA-100424,2024-05-14,Home Office,Central,Technology,Phones,Same Day,Customer 331,756.04,5,0.3,45.36
CA-100425,2024-02-14,Corporate,Central,Technology,Copiers,Same Day,Customer 195,1220.17,8,0.3,73.21
CA-100426,2024-07-23,Home Office,South,Technology,Machines,Same Day,Customer 218,471.91,2,0.1,56.63
CA-100427,2024-11-07,Corporate,Central,Furniture,Bookcases,Same Day,Customer 28,1980.61,5,0.2,178.26
CA-100428,2024-12-27,Consumer,East,Furniture,Chairs,Second Class,Customer 301,744.05,7,0.2,66.96
CA-100429,2024-12-25,Home Office,Central,Office Supplies,Art,First Class,Customer 491,310.99,8,0.0,46.65
CA-100430,2024-08-03,Corporate,South,Technology,Phones,First Class,Customer 159,703.48,6,0.3,42.21
CA-100431,2024-01-05,Consumer,Central,Technology,Copiers,Second Class,Customer 161,1386.2,1,0.1,166.34
CA-100432,2024-02-15,Consumer,East,Furniture,Tables,Second Class,Customer 86,617.8,5,0.1,74.14
CA-100433,2024-01-06,Consumer,South,Furniture,Furnishings,Standard Class,Customer 235,930.14,3,0.1,111.62
CA-100434,2024-01-11,Home Office,South,Technology,Copiers,Second Class,Customer 169,291.26,2,0.2,26.21
CA-100435,2024-11-27,Home Office,West,Office Supplies,Binders,Second Class,Customer 19,1006.51,9,0.3,60.39
CA-100436,2024-06-02,Corporate,South,Office Supplies,Art,First Class,Customer 285,164.7,2,0.1,19.76
CA-100437,2024-12-01,Corporate,East,Office Supplies,Storage,Same Day,Customer 141,722.98,5,0.0,108.45
CA-100438,2024-04-03,Consumer,Central,Furniture,Bookcases,Standard Class,Customer 187,964.26,4,0.3,57.86
